,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
CATAL-RXN,26092.8113,27512.46688,30814.20051,16097.39377,19860.32893,23011.43006,15800.21875,23058.58003,25403.16431,18728.01451,26235.60382,32316.87025,16517.06876,23480.44179,18632.80604,12226.56718,13425.95405,15851.71855,13521.93059,17850.00795,18804.3326,6986.364638,13234.89736,18394.73696
GLUTRACE-RXN,252.3850784,271.2178404,266.0301704,273.2969919,331.4700048,315.7622241,322.9272601,322.0081001,361.4662599,325.1738223,286.0848489,309.1690074,266.3280168,290.7613055,258.4096451,318.0937126,247.0981667,271.3862317,326.8400796,302.2431252,279.3726126,268.8606725,309.9867986,312.5504416
ORNCARBAMTRANSFER-RXN,395.6035951,404.4051727,306.3876885,1089.168894,1312.939749,1459.110408,614.194985,835.3543465,835.2223342,1038.780538,867.3849142,672.769178,269.0318546,294.1130208,278.0179651,761.5487543,836.8620837,1326.054881,725.788762,787.991005,642.4688787,940.343546,705.7146266,727.4693204
GLGC,6853.456712,7870.160547,5986.090644,5912.056986,5953.519815,6537.103561,6361.455961,5992.150731,5609.143589,11543.11579,9586.885894,8761.240039,4119.296788,4194.671745,3568.013935,3666.179277,2735.299218,3865.222468,4058.460269,4267.71218,4125.372869,12267.26979,10679.15514,10178.03633
PEPDEPHOS-RXN,2856.358109,2926.892527,2895.85783,3618.170837,4428.558712,4159.599756,3422.395767,4190.772085,4354.705947,3663.47709,4124.897148,4466.621258,2428.046285,2735.837644,2681.437754,3286.684097,3621.236547,4860.576162,3603.862557,4031.216748,4215.265634,3439.0089,3282.342484,3398.849924
TRANS-RXN-144,611.9336623,623.1552761,568.2997447,429.0360865,514.624602,647.0029886,644.7992024,731.5184012,743.251629,590.4179981,670.5747699,640.11048,672.5796364,662.8017079,588.9498958,259.2506397,259.1517358,256.7606264,325.2725013,377.8039065,380.7222985,398.6093552,439.6975866,455.2128382
ALARACECAT-RXN,404.6173479,408.4411525,426.6366199,441.0933067,438.9737901,505.6323197,595.1992638,709.3511769,681.2248744,847.8935161,822.7475619,1184.422113,1086.942769,983.7284515,1014.03026,682.2385256,701.6899159,702.8415881,674.8424666,666.3087079,650.4005933,444.0882749,540.8280316,558.6703015
SULFITE-REDUCTASE-FERREDOXIN-RXN,1304.9911,1305.235857,682.7833165,2908.80438,4215.541953,3556.968583,1672.678782,1942.548864,4209.263902,1982.117565,1725.639461,1521.895325,1252.55283,1602.95786,1496.534991,3134.886025,4101.657373,3919.662221,3762.187967,3874.207332,2568.994213,1912.789859,948.6475432,949.6306099
PABASYN-RXN,101.154337,135.6089202,130.1324053,169.8058516,148.3154075,146.5301824,138.2466375,141.1702178,140.0949114,74.3571539,62.89808735,105.5964567,95.98623957,88.82045644,118.3502169,183.3516038,215.2423055,205.5710078,189.6769767,161.9159599,188.598546,124.3982216,126.4130562,114.3477225
UDP-NACMURALGLDAPAALIG-RXN,841.2835946,833.026224,835.1535379,595.827633,519.6016291,558.259357,784.1011578,802.6868581,819.1809321,793.512911,822.7475619,880.6962217,1036.921771,1124.500496,1065.852249,755.5791672,748.1822538,590.7119474,646.6260568,602.5236327,583.4216704,496.2552711,615.5766213,593.5191312
GLCDBRAN3,840.2820665,775.7153113,1080.593138,738.5047391,898.851094,951.4142831,757.7182117,1015.025533,1143.217254,710.2772909,1020.572191,1405.412636,1123.444579,1282.031116,1140.784043,959.3979267,1219.132418,1178.986294,900.5737446,1079.439733,1222.365343,434.7249679,478.1711255,695.8875685
GLUTAMIDOTRANS-RXN,303.4630109,270.4106444,266.0301704,276.3112969,259.8008145,199.1572198,240.6124683,204.1718026,221.3713485,278.561875,250.5778641,253.6492208,221.7146942,217.8614969,250.7063766,356.4696296,336.6389658,234.8222184,311.9480856,291.4487279,252.0522624,366.5065883,282.5056994,300.5711564
RPI,187.2857526,241.3515901,188.6096254,289.3732855,530.5510887,490.1537793,296.5443141,313.8412279,406.3821857,283.0011081,319.5628631,193.7749412,108.1535094,133.2306847,132.3561597,280.5705937,328.0292736,309.5753122,300.9750374,354.2524942,320.7937886,279.5615947,239.6351847,202.5588228
TRANS-RXN-101,8166.4600364,8480.4006875,8881.948473600001,9125.3061766,9620.5933818,9570.8974802,8853.0613904,8742.0532386,9177.820835499999,12647.3750117,11250.641752999998,10792.611052100001,8095.290176699999,8054.1719554,7716.5741993,7193.352454899999,7158.9590800000005,7817.3860335,7533.781403800001,8095.797996099999,8115.9065902,12216.4404063,10098.754321299999,9538.7781106
GLYCOLATE-REDUCTASE-RXN,1177.7970325000001,1141.3750783,1158.0136827,1335.3371399,1383.6135331,1304.3250038,1346.5855683,1332.3668488,1374.2134437,1449.409597,1412.1635099,1404.3240119,840.2175759,865.5804858,837.5553809,1055.7641184,1051.2434199,992.1035595999999,1319.9009452999999,1256.0753255,1318.4272191999999,1163.7252987,1493.8725505,1570.3753892
FLAVONADPREDUCT-RXN,226.3453481,206.6421641,213.31831,165.7867782,165.2372997,181.614874,148.7998159,151.6704819,156.1363134,237.4989692,260.7227169,252.5605976,275.7914489,271.4889423,277.3176679,139.8588978,145.5037985,91.81629995,170.0822477,169.7664307,153.3464813,240.7707515,296.795871,234.1405747
GHMT2r,3961.043591,3847.095915,3254.133756,4988.67487,5860.947111,4476.393883,5159.448937,5672.476023,4366.469642,3571.363004,3422.873334,2340.54002,2309.753385,2807.061595,2573.591994,7016.823236,5908.83177,7262.425566,4968.439484,5617.993155,5433.224468,4149.282617,3565.947428,3382.514535
OPMEACPD,241.3682694,171.1255421,172.1371691,183.8726085,116.4624341,99.06265855,165.6849014,131.8366497,104.8038268,178.679131,120.7237483,172.0024759,314.997096,287.4095902,280.1188565,264.3674287,224.7129669,82.87843004,169.2984585,158.9720334,155.1090846,268.8606725,193.4669381,235.2296006
OPMEACPR,250.3820222,209.8709479,190.2568711,284.3494437,402.1437896,303.3793918,282.8251821,310.3411399,282.3286763,341.8209463,314.4904367,252.5605976,183.1850065,205.2925644,165.9704225,332.5912813,309.0879507,213.6963441,277.4613626,269.8599332,275.8474061,341.0918979,281.4064555,301.6601823
SUCROSE-PHOSPHATASE-RXN,2478.78202,2573.3407,2763.254556,824.9148174,831.1635255,1038.094109,712.3395444,759.5191056,802.0701033,691.4105504,694.9224167,768.5680253,2438.185677,2108.228947,1974.837938,854.5037534,785.2039304,722.3423952,432.6516162,551.4955726,480.3093812,746.3893295,629.8667929,602.2313386
AGPAT160,135.206292,113.8146294,125.1906684,200.9536705,202.0673002,176.4553605,184.6806226,186.6713623,172.1777155,136.5064169,123.7672041,126.2802988,137.8957244,100.5514601,119.050514,170.5596314,132.5892602,182.0075326,179.4877176,183.5047546,159.5155927,387.9084329,150.5964234,151.3746041
AGPATACP_HDE_PALM,135.206292,113.8146294,125.1906684,200.9536705,202.0673002,176.4553605,184.6806226,186.6713623,172.1777155,136.5064169,123.7672041,126.2802988,137.8957244,100.5514601,119.050514,170.5596314,132.5892602,182.0075326,179.4877176,183.5047546,159.5155927,387.9084329,150.5964234,151.3746041
BTS6,761.1613475,854.8205148,677.8415796,803.814682,837.135958,690.3429018,811.5394217,777.0195458,781.750994,745.7911555,703.0382989,475.728367,1096.406201,1240.972604,1151.2885,787.132699,857.525345,833.6595022,792.4108406,893.9723606,1012.615558,853.3985524,662.8441119,606.5874423
QUERT,250.3820222,157.4032109,162.2536952,345.6403132,308.5756801,304.4112945,340.8676635,341.8419323,270.5649815,209.7537625,189.7087473,197.040811,144.6553188,141.609973,136.5579425,307.0073365,364.1899809,241.3224875,323.704923,274.7664775,289.948232,303.6386699,264.917796,257.0101192
PMEACPE,40.06112355,41.97418958,35.41578119,42.2002708,64.70135228,44.37181581,62.26375277,64.16828081,36.36051135,28.85501494,43.62286703,30.48145143,18.25090471,27.65165153,23.8101028,46.90389864,47.35330721,39.00161414,55.64903035,50.04675125,50.23419216,32.10276686,45.06900263,63.16350387
G3PAT160,601.9183814,563.4227756,607.0100172,480.2792725,627.1054144,685.1833883,661.6842879,682.5171686,669.4611795,835.6856251,865.3559437,860.0123796,417.74293,429.857492,394.9675877,425.5462804,411.5432881,387.5785405,603.5176531,571.1217496,627.4867512,860.0866288,747.4858973,792.8108762
GLUDGE_HDE_HDE,1626.481616,1602.283968,1496.522661,3223.296875,3146.476532,2660.245143,2407.180001,2625.066033,2439.362541,2512.605917,2528.097317,2239.298057,1165.354063,1224.214027,1237.425049,3506.706022,3628.98527,3315.949735,3284.860369,3143.13224,3007.882419,3179.511535,3197.700699,3196.291101
G3PAT161,601.9183814,563.4227756,607.0100172,480.2792725,627.1054144,685.1833883,661.6842879,682.5171686,669.4611795,835.6856251,865.3559437,860.0123796,417.74293,429.857492,394.9675877,425.5462804,411.5432881,387.5785405,603.5176531,571.1217496,627.4867512,860.0866288,747.4858973,792.8108762
G3PAT1819Z_1,601.9183814,563.4227756,607.0100172,480.2792725,627.1054144,685.1833883,661.6842879,682.5171686,669.4611795,835.6856251,865.3559437,860.0123796,417.74293,429.857492,394.9675877,425.5462804,411.5432881,387.5785405,603.5176531,571.1217496,627.4867512,860.0866288,747.4858973,792.8108762
EPMEACPR,617.9428308,636.8776073,523.0004897,1149.454995,1297.013262,1105.167784,1115.470961,1299.69936,1028.788586,944.4468353,907.9643254,597.6541727,174.3975339,240.4855754,217.0921138,1131.663154,952.2319594,916.5379322,911.5467929,965.6079065,910.3845703,896.2022415,1010.205205,940.9184025
GLUDGE_OLE_HDE,1626.481616,1602.283968,1496.522661,3223.296875,3146.476532,2660.245143,2407.180001,2625.066033,2439.362541,2512.605917,2528.097317,2239.298057,1165.354063,1224.214027,1237.425049,3506.706022,3628.98527,3315.949735,3284.860369,3143.13224,3007.882419,3179.511535,3197.700699,3196.291101
GLUDGE_OLE_PALM,1626.481616,1602.283968,1496.522661,3223.296875,3146.476532,2660.245143,2407.180001,2625.066033,2439.362541,2512.605917,2528.097317,2239.298057,1165.354063,1224.214027,1237.425049,3506.706022,3628.98527,3315.949735,3284.860369,3143.13224,3007.882419,3179.511535,3197.700699,3196.291101
GLUDGE_HDE_PALM,1626.481616,1602.283968,1496.522661,3223.296875,3146.476532,2660.245143,2407.180001,2625.066033,2439.362541,2512.605917,2528.097317,2239.298057,1165.354063,1224.214027,1237.425049,3506.706022,3628.98527,3315.949735,3284.860369,3143.13224,3007.882419,3179.511535,3197.700699,3196.291101
AGPAT161,135.206292,113.8146294,125.1906684,200.9536705,202.0673002,176.4553605,184.6806226,186.6713623,172.1777155,136.5064169,123.7672041,126.2802988,137.8957244,100.5514601,119.050514,170.5596314,132.5892602,182.0075326,179.4877176,183.5047546,159.5155927,387.9084329,150.5964234,151.3746041
AGPATACP_OLE_HDE,135.206292,113.8146294,125.1906684,200.9536705,202.0673002,176.4553605,184.6806226,186.6713623,172.1777155,136.5064169,123.7672041,126.2802988,137.8957244,100.5514601,119.050514,170.5596314,132.5892602,182.0075326,179.4877176,183.5047546,159.5155927,387.9084329,150.5964234,151.3746041
AGPATACP_OLE_PALM,135.206292,113.8146294,125.1906684,200.9536705,202.0673002,176.4553605,184.6806226,186.6713623,172.1777155,136.5064169,123.7672041,126.2802988,137.8957244,100.5514601,119.050514,170.5596314,132.5892602,182.0075326,179.4877176,183.5047546,159.5155927,387.9084329,150.5964234,151.3746041
GLUDGS_OLE_HDE,903.3783361,953.2984211,799.7377567,1234.860305,1700.152457,1569.523996,1214.670838,1529.538475,1455.489881,1195.263504,1337.091599,938.3932547,566.4540053,527.8951656,515.4186959,989.2458622,1018.52659,1093.670263,891.9520639,1160.888367,1252.329598,973.7839281,1014.602181,1062.889307
GLUDGS_OLE_PALM,903.3783361,953.2984211,799.7377567,1234.860305,1700.152457,1569.523996,1214.670838,1529.538475,1455.489881,1195.263504,1337.091599,938.3932547,566.4540053,527.8951656,515.4186959,989.2458622,1018.52659,1093.670263,891.9520639,1160.888367,1252.329598,973.7839281,1014.602181,1062.889307
GLUDGS_HDE_PALM,903.3783361,953.2984211,799.7377567,1234.860305,1700.152457,1569.523996,1214.670838,1529.538475,1455.489881,1195.263504,1337.091599,938.3932547,566.4540053,527.8951656,515.4186959,989.2458622,1018.52659,1093.670263,891.9520639,1160.888367,1252.329598,973.7839281,1014.602181,1062.889307
GLUDGS_HDE_HDE,903.3783361,953.2984211,799.7377567,1234.860305,1700.152457,1569.523996,1214.670838,1529.538475,1455.489881,1195.263504,1337.091599,938.3932547,566.4540053,527.8951656,515.4186959,989.2458622,1018.52659,1093.670263,891.9520639,1160.888367,1252.329598,973.7839281,1014.602181,1062.889307
TYRTRS,466.7120894,400.369193,348.3924522,724.4379821,777.4116328,739.874231,656.4076987,675.5169925,614.9204125,738.0224976,749.7046218,600.9200425,205.4916678,213.6718527,221.2938966,735.1120114,711.1605773,625.6508934,772.8161116,727.1498564,697.109579,902.890318,916.7694682,878.8439245
DAGK160,504.7701568,422.9706796,466.1705152,297.4114323,265.7732471,270.3585056,233.2252434,264.8399953,304.7866392,379.5544273,460.576317,658.6170755,621.8826789,646.8810601,563.7391987,328.3272905,374.5216115,289.2619715,349.5699653,374.85998,459.1581424,280.89921,366.0482409,484.6165383
DAGK_HDE_PALM,504.7701568,422.9706796,466.1705152,297.4114323,265.7732471,270.3585056,233.2252434,264.8399953,304.7866392,379.5544273,460.576317,658.6170755,621.8826789,646.8810601,563.7391987,328.3272905,374.5216115,289.2619715,349.5699653,374.85998,459.1581424,280.89921,366.0482409,484.6165383
DAGK161,504.7701568,422.9706796,466.1705152,297.4114323,265.7732471,270.3585056,233.2252434,264.8399953,304.7866392,379.5544273,460.576317,658.6170755,621.8826789,646.8810601,563.7391987,328.3272905,374.5216115,289.2619715,349.5699653,374.85998,459.1581424,280.89921,366.0482409,484.6165383
SQDGS_PALM_PALM,2936.480356,2991.468204,2477.457438,1170.555131,1207.426774,1299.165491,1195.675117,1103.69443,1055.524256,1230.777368,1138.252484,1104.952614,2544.987267,2544.78987,2549.081594,916.7580188,918.6541598,1000.228896,1120.034709,999.9537162,1187.99458,1823.169635,1347.673103,1343.857996
SQDGS_HDE_PALM,2936.480356,2991.468204,2477.457438,1170.555131,1207.426774,1299.165491,1195.675117,1103.69443,1055.524256,1230.777368,1138.252484,1104.952614,2544.987267,2544.78987,2549.081594,916.7580188,918.6541598,1000.228896,1120.034709,999.9537162,1187.99458,1823.169635,1347.673103,1343.857996
PGPS_OLE_PALM,82.12530328,109.7786497,89.77488721,119.5674339,146.3245967,123.8283232,112.9190093,129.5032576,120.8452289,127.6279507,136.9555128,106.68508,64.89210562,55.30330306,68.62911984,94.66059543,102.4553374,81.25336278,106.5953257,100.0935025,128.6700361,107.0092229,109.9243967,117.6148003
DGDGS_HDE_PALM,450.68764,392.2972334,392.0444616,320.5211044,403.139195,413.79298,313.4293996,324.3414921,436.3261362,387.3230852,368.2581566,437.6265527,506.2936157,449.967784,504.2139417,294.2153642,313.3927968,416.0172175,370.7322726,362.1029649,371.0279807,470.8405806,317.6815064,435.6103715
DGDGS_HDE_HDE,450.68764,392.2972334,392.0444616,320.5211044,403.139195,413.79298,313.4293996,324.3414921,436.3261362,387.3230852,368.2581566,437.6265527,506.2936157,449.967784,504.2139417,294.2153642,313.3927968,416.0172175,370.7322726,362.1029649,371.0279807,470.8405806,317.6815064,435.6103715
DGDGS_OLE_HDE,450.68764,392.2972334,392.0444616,320.5211044,403.139195,413.79298,313.4293996,324.3414921,436.3261362,387.3230852,368.2581566,437.6265527,506.2936157,449.967784,504.2139417,294.2153642,313.3927968,416.0172175,370.7322726,362.1029649,371.0279807,470.8405806,317.6815064,435.6103715
DGDGS_OLE_PALM,450.68764,392.2972334,392.0444616,320.5211044,403.139195,413.79298,313.4293996,324.3414921,436.3261362,387.3230852,368.2581566,437.6265527,506.2936157,449.967784,504.2139417,294.2153642,313.3927968,416.0172175,370.7322726,362.1029649,371.0279807,470.8405806,317.6815064,435.6103715
CDPDAGS_OLE_PALM,494.7548759,579.5666946,534.5312092,851.0387945,730.6275781,756.3846741,817.8713288,837.6877385,854.4720167,1076.514019,1042.890868,1233.41016,714.4891213,620.0673374,647.0745585,1037.002559,960.8416517,1072.544389,908.4116362,872.383566,874.251204,807.9196327,934.3573716,1020.417295
GLNTRS,1251.910111,1284.248762,1207.431052,1747.292165,1864.394351,1687.160903,1660.014968,1741.87715,1705.735753,1646.955468,1693.175932,1708.049903,707.729527,801.0599656,796.9381467,1923.059844,1864.859335,1629.129924,1691.417007,1736.916661,1686.811295,1661.318185,1703.828148,1781.64642
METTRS,2441.725481,2612.086106,2456.043245,2172.309178,2345.175169,2148.421407,1722.278721,1695.209309,1779.526202,1919.968302,1902.1599,1528.427065,1591.208507,1682.561099,1548.356979,2102.147457,2215.273808,2438.413417,1772.931079,1876.262518,1823.413045,2239.167989,2098.456732,2144.292054
SERTRS,1318.010965,1193.035619,1316.972887,883.1913818,903.8281211,791.4693657,891.7435779,864.5217469,780.6815672,769.0971291,783.182636,690.1871502,923.3605863,959.4285153,958.0064892,1087.31765,960.8416517,1012.4169,835.5192444,863.5517863,815.2039957,856.073783,913.4717363,834.1938615
PROTRS,868.324853,780.5584871,804.6794936,1217.779243,1229.325693,1072.146898,1177.734713,1213.363855,1068.357378,1003.266673,1029.702559,845.8602772,490.0705893,494.3780122,490.908296,1017.388201,945.3442057,751.5936058,971.114769,970.5144508,1095.45791,1369.718053,1099.243967,1116.251577
GLYTRS,337.5149659,306.7344623,285.797118,528.5081534,511.6383857,453.0052823,490.7227973,564.6808711,447.0204042,428.3859911,481.8805079,375.5750265,273.0876112,276.5165153,259.8102394,577.3443523,580.2932556,459.8940334,619.9772254,515.1871453,525.2557637,553.7727284,472.6749056,532.5336792
CYSTRS,364.5562243,384.2252739,359.9231717,449.1314535,582.3121705,574.7698001,465.395169,485.3455421,464.1312331,553.7943253,556.9524186,456.1331482,316.3490149,362.8231853,373.9586734,442.6022435,476.9769489,531.3969926,457.7328693,454.3459967,520.8492556,478.8662723,505.6522246,451.9457605
ARGTRS,940.4348754,837.0622038,806.3267392,880.1770767,859.0348772,766.7037011,785.1564756,711.684569,679.0860208,873.4191062,789.2695477,752.2386764,474.5235224,487.6745816,483.9053246,821.2446252,904.8786522,807.6584261,1045.574739,1034.299526,960.6187624,1150.349146,1133.32053,1102.09424
TRPTRS,432.6601344,375.3461184,376.395628,556.6416673,682.8481179,609.8544917,523.4376504,557.680695,553.9630847,467.2292804,510.2860957,414.7654641,223.0666131,211.9959951,249.3057823,518.5012795,580.2932556,575.2738085,600.3824964,570.1404407,593.1159882,496.2552711,560.614423,505.308031
HISTRS,626.9565836,703.8748715,633.3659474,485.3031142,496.7073044,439.5905473,641.6332489,639.349416,511.1860125,573.7708741,604.6332268,592.2110563,546.1752223,607.4984049,542.7302845,637.8930215,589.763917,578.523943,609.7879663,665.327399,719.1421194,648.7434136,681.5312593,693.7095167
