,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,L_T12_A,L_T12_B,L_T12_C,L_T16_A,L_T16_B,L_T16_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
NH4tpp,0.07529731178772255,0.07529731178772367,0.07529731178772284,0.08183901802920783,0.07810074269681133,0.07529731178772285,0.07529731178771869,0.07529731178772285,0.07529731178771869,0.0985355650932078,0.09856070352979776,0.08336389266490016,0.11805462002125647,0.1144933514403008,0.11924452317816729,0.192860315622654,0.406637298109294,0.16017933848115645,0.07529731178772228,0.07529731178772228,0.07529731178772228,0.07556656080139293,0.07529731178772311,0.07529731178772339,0.07529731178772255,0.07529731178771869,0.07529731178772255,0.15834888719409032,0.12581732023682887,0.10365680036123948
ARGSL,0.0023249376,0.0023249376,0.0023249376,0.002526924343588726,0.0024114984847753078,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.003042459747677204,0.003043235941342679,0.002574007543395395,0.0036451450712465918,0.0035351846087681655,0.003681885434536623,0.0059549031524932395,0.012555645367552878,0.004945820215038836,0.0023249376,0.0023249376,0.0023249376,0.0023332511392323368,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.004889301795973634,0.0038848321620632755,0.0032005869390788594
HSK,0.0025340184,0.0025340184,0.0025340184,0.002754169738603631,0.0026283636739294633,0.0025340184,0.0025340184,0.0025340184,0.0025340184,0.0033160670556807168,0.0033169130521626343,0.002805487113590803,0.003972951653071538,0.003853102485853957,0.004012996063983738,0.006490425445670402,0.013684770027915483,0.0053905960435240785,0.0025340184,0.0025340184,0.0025340184,0.0025430795728176546,0.0025340184,0.0025340184,0.0025340184,0.0025340184,0.0025340184,0.005328994943412775,0.004234193717534665,0.0034884145683847637
MTHFD,0.004636052079999817,0.004636052080000265,0.004636052079999932,0.005038824637313014,0.004808659194232591,0.004636052079999935,0.00463605207999827,0.004636052079999935,0.00463605207999827,0.00606683028462127,0.006068378057024201,0.005132711099640919,0.007268617613415838,0.007049350468012994,0.007341879896953029,0.011874400907066875,0.025036640046590827,0.00986223462311532,0.00463605207999971,0.004636052079999708,0.004636052079999708,0.0046526297295907655,0.004636052080000043,0.004636052080000154,0.004636052079999817,0.00463605207999827,0.004636052079999817,0.009749533820163886,0.007746566714470571,0.006382144508368377
3HAD140,0.0040557163947299996,0.004055716394730001,0.0040557163947299996,0.004408070344999857,0.004206716748255853,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.005307391423735645,0.005308745447763883,0.004490204207591376,0.006358740392268617,0.006166920856791258,0.006422831787127436,0.010387977012628722,0.02190258214396807,0.00862769139761861,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.0040702188731461175,0.004055716394730001,0.004055716394730001,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.008529098352021619,0.006776860372706096,0.005583234974384188
DAPE,0.00238923279,0.00238923279,0.00238923279,0.0025968053936378382,0.0024781874803265604,0.00238923279,0.00238923279,0.00238923279,0.00238923279,0.003126597716603449,0.0031273953755844653,0.0026451906599074424,0.003745950054112955,0.003632948680417153,0.0037837064569897698,0.006119583542031932,0.01290286655941602,0.0050825948323153436,0.00238923279,0.00238923279,0.00238923279,0.0023977762367294307,0.00238923279,0.00238923279,0.00238923279,0.00238923279,0.00238923279,0.005024513419691821,0.003992265592525223,0.003289097850236042
BCAROHX2,3.99516e-05,3.99516e-05,3.99516e-05,4.342252910586475e-05,4.14390574888329e-05,3.99516e-05,3.99516e-05,3.99516e-05,3.99516e-05,5.228146116923766e-05,5.2294799238545664e-05,4.423160422486843e-05,6.263797266146641e-05,6.074841811481833e-05,6.32693170459428e-05,0.0001023287286450823,0.00021575552026270538,8.498870288094852e-05,3.99516e-05,3.99516e-05,3.99516e-05,4.0094459401471514e-05,3.99516e-05,3.99516e-05,3.99516e-05,3.99516e-05,3.99516e-05,8.40174934725217e-05,6.675674246306101e-05,5.499871013970567e-05
AHCi,9.9879e-05,9.987900000000001e-05,9.9879e-05,0.00010855632276466188,0.00010359764372208223,9.9879e-05,9.987900000000001e-05,9.9879e-05,9.9879e-05,0.00013070365292309414,0.00013073699809636416,0.00011057901056217108,0.00015659493165366605,0.00015187104528704582,0.000158173292614857,0.00025582182161270576,0.0005393888006567633,0.0002124717572023713,9.9879e-05,9.9879e-05,9.9879e-05,0.00010023614850367879,9.9879e-05,9.987900000000001e-05,9.9879e-05,9.987900000000001e-05,9.9879e-05,0.00021004373369551505,0.00016689185615765252,0.00013749677534926418
GLCBRAN3,0.0008562428,0.0008562428,0.0008562428,0.0009306317620492577,0.0008881219929514524,0.0008562428,0.0008562428,0.0008562428,0.0008562428,0.001120496418156953,0.0011207822796946857,0.0009479718622030952,0.0013424572006622375,0.0013019602624726612,0.0013559881752296726,0.002193109590992738,0.0046240728978362705,0.0018214781115938141,0.0008562428,0.0008562428,0.0008562428,0.0008593045630813859,0.0008562428,0.0008562428,0.0008562428,0.0008562428,0.0008562428,0.0018006631489075203,0.001430730686266639,0.0011787325054918945
DXPRIi,0.0008789351999999999,0.0008789351999999999,0.0008789352,0.0009552956403290246,0.0009116592647543238,0.0008789352,0.0008789352,0.0008789351999999999,0.0008789352,0.0011501921457232284,0.0011504855832480047,0.0009730952929471056,0.0013780353985522612,0.0013364651985260032,0.0013919249750107417,0.002251232030191811,0.004746621445779519,0.0018697514633808675,0.0008789352,0.0008789352,0.0008789352,0.0008820781068323735,0.0008789351999999999,0.0008789352,0.0008789351999999999,0.0008789352,0.0008789351999999999,0.0018483848563954771,0.0014686483341873422,0.0012099716230735249
GLUTRS,0.0039602632,0.0039602632,0.0039602632,0.004304324334166468,0.004107709689116564,0.0039602632,0.0039602632,0.0039602632,0.0039602632,0.005182479467925211,0.005183801624360486,0.004384525137634311,0.0062090844435219485,0.006021779471118263,0.006271667417229347,0.010143491083108195,0.021387094561750877,0.008424634618767569,0.0039602632,0.0039602632,0.0039602632,0.00397442435575901,0.0039602632,0.0039602632,0.0039602632,0.0039602632,0.0039602632,0.008328362006915063,0.0066173637733742295,0.005451830910745583
MPOMMM,9.9879e-05,9.987900000000001e-05,9.9879e-05,0.00010855632276466188,0.00010359764372208223,9.9879e-05,9.987900000000001e-05,9.9879e-05,9.9879e-05,0.00013070365292309414,0.00013073699809636416,0.00011057901056217108,0.00015659493165366605,0.00015187104528704582,0.000158173292614857,0.00025582182161270576,0.0005393888006567633,0.00021247175719881859,9.9879e-05,9.9879e-05,9.9879e-05,0.00010023614850367879,9.9879e-05,9.987900000000001e-05,9.9879e-05,9.987900000000001e-05,9.9879e-05,0.00021004373369551505,0.00016689185615765252,0.00013749677534926418
METAT,9.9879e-05,9.987900000000001e-05,9.9879e-05,0.00010855632276466188,0.00010359764372208223,9.9879e-05,9.987900000000001e-05,9.9879e-05,9.9879e-05,0.00013070365292309414,0.00013073699809636416,0.00011057901056217108,0.00015659493165366605,0.00015187104528704582,0.000158173292614857,0.00025582182161270576,0.0005393888006567633,0.0002124717572023713,9.9879e-05,9.9879e-05,9.9879e-05,0.00010023614850367879,9.9879e-05,9.987900000000001e-05,9.9879e-05,9.987900000000001e-05,9.9879e-05,0.00021004373369551505,0.00016689185615765252,0.00013749677534926418
EAR160y,0.00386477958,0.00386477958,0.00386477958,0.00420054525476581,0.0040086710719292205,0.00386477958,0.00386477958,0.00386477958,0.00386477958,0.005057527696999184,0.005058817975683848,0.004278812382956208,0.006059380792624918,0.005876591822291272,0.006120454864378539,0.009898927224813904,0.020871442670220463,0.008221513116495384,0.00386477958,0.00386477958,0.00386477958,0.0038785993043068652,0.00386477958,0.00386477958,0.00386477958,0.00386477958,0.00386477958,0.008127561678015024,0.006457816335229556,0.005320384962661655
KARI_23dhmp_1,0.002895948,0.002895948,0.002895948,0.0031475431852308997,0.00300376845124277,0.002895948,0.002895948,0.002895948,0.002895948,0.003789695354131786,0.0037906621828729726,0.0032061901348581605,0.0045404016773553085,0.004403434654501244,0.0045861655643469595,0.007417442031414733,0.015639342789618964,0.006160525839532763,0.002895948,0.002895948,0.002895948,0.0029063033649408946,0.002895948,0.002895948,0.002895948,0.002895948,0.002895948,0.0060901263575617055,0.004838956507935016,0.003986658973149019
GAPDi_nadp,3.618938564138065,3.618938564138198,3.618938564138099,3.9333459769725083,3.7536770294021222,3.618938564138099,3.618938564137603,3.618938564138099,3.618938564137603,4.735815236807569,4.7370234400680715,4.0066344848032065,5.673939838304373,5.502778187258815,5.731128950637006,9.269250350747116,19.54379731235751,7.69853758979066,3.6189385641380327,3.6189385641380323,3.6189385641380323,3.631879207247535,3.6189385641381318,3.618938564138165,3.618938564138065,3.618938564137603,3.618938564138065,7.6105624603251965,6.047030649981266,4.981951989468359
UMPK,0.0024258309338615006,0.0024258309338615006,0.0024258309338615006,0.0026365831238675816,0.0025161482275171936,0.0024258309338615006,0.0024258309338615006,0.0024258309338615006,0.0024258309338615006,0.003174490778136935,0.003175300655616819,0.0026857095531344147,0.0038033303226042555,0.0036885979997316417,0.003841665076100551,0.006213323005085156,0.01310051199963587,0.005160449756139151,0.0024258309338615,0.0024258309338615006,0.0024258309338615006,0.002434505248664476,0.0024258309338615006,0.0024258309338615006,0.0024258309338615006,0.0024258309338615006,0.0024258309338615006,0.005101478655451841,0.004053418909648649,0.003339480080381766
FBP,1.49448589971009,1.4944858997101453,1.494485899710104,1.62432436944861,1.5501278325356804,1.4944858997101043,1.4944858997098978,1.4944858997101043,1.4944858997098978,1.9557140773752844,1.9562130200085464,1.654589774517695,2.3431243536926005,2.2724410111806472,2.3667413122243133,3.827852754215995,8.07085530535023,3.1792072930839064,1.4944858997100765,1.4944858997100763,1.4944858997100763,1.499829899979101,1.4944858997101178,1.4944858997101316,1.49448589971009,1.4944858997098978,1.49448589971009,3.1428768640972753,2.4971968662485877,2.057359324934107
CITCIb,0.002895948,0.002895948,0.002895948,0.0031475431852308997,0.00300376845124277,0.002895948,0.002895948,0.002895948,0.002895948,0.003789695354131786,0.0037906621828729726,0.0032061901348581605,0.0045404016773553085,0.004403434654501244,0.0045861655643469595,0.007417442031414733,0.015639342789618964,0.006160525839532763,0.002895948,0.002895948,0.002895948,0.0029063033649408946,0.002895948,0.002895948,0.002895948,0.002895948,0.002895948,0.0060901263575617055,0.004838956507935016,0.003986658973149019
CDPMEK,0.0008789351999999999,0.0008789351999999999,0.0008789352,0.0009552956403290246,0.0009116592647543238,0.0008789352,0.0008789352,0.0008789351999999999,0.0008789352,0.0011501921457232284,0.0011504855832480047,0.0009730952929471056,0.0013780353985522612,0.0013364651985260032,0.0013919249750107417,0.002251232030191811,0.004746621445779519,0.0018697514633808675,0.0008789352,0.0008789352,0.0008789352,0.0008820781068323735,0.0008789351999999999,0.0008789351999999999,0.0008789351999999999,0.0008789352,0.0008789351999999999,0.0018483848563954771,0.0014686483341873422,0.0012099716230735249
H2CO3_NAt_syn,1.4661166137968205,1.4661166137968809,1.466116613796837,1.593490406771747,1.52070231591363,1.466116613796837,1.4661166137966197,1.4661166137968418,1.46611661379662,1.918589463595782,1.9190789349813082,1.6231812945905273,2.298645670599552,2.229304084442334,2.3218143169396828,3.7551900082915846,7.917649174889949,3.1188575496087214,1.466116613796804,1.466116613796806,1.466116613796806,1.4713591708393907,1.4661166137968542,1.466116613796873,1.4661166137968205,1.46611661379662,1.4661166137968205,3.0832167680300873,2.4497934803122665,2.0183052161421444
UAMAS,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.0004982580660796547,0.0004754984352526078,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.0005999111583411798,0.0006000642079390611,0.0005075419150955678,0.0007187484415143671,0.0006970664756420076,0.0007259928936114,0.0011741857392687466,0.0024757178010063412,0.0009752151154724056,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.00046006965078384236,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.0009640708331939289,0.0007660098589911448,0.0006310906231250369
NDHPQRum,0.060331273058197826,0.06033127305820197,0.06033127305819794,0.06557275454208597,0.06257749608609454,0.06033127305818776,0.06033127305818776,0.06033127305818776,0.06033127305818908,0.07895070809887424,0.07897085003816712,0.06679454620823577,0.09459016991684735,0.09173673647961235,0.09554356879084844,0.15452754006309743,0.32581436555196336,0.12834221008355845,0.06033127305819619,0.060331273058201976,0.06033127305820197,0.06054700633443369,0.06033127305819806,0.06033127305819486,0.060331273058197826,0.06033127305818776,0.06033127305818109,0.12687557795824705,0.10080996150377616,0.0830540503831408
METS_1,0.001004703,0.001004703,0.001004703,0.0010919899393328335,0.0010421095870053482,0.001004703,0.001004703,0.001004703,0.001004703,0.0013147743990507658,0.001315109824872209,0.0011123365637305638,0.0015752199923630915,0.0015277014669052634,0.0015910970435229095,0.0025733632859735313,0.005425820704915469,0.002137296247224082,0.001004703,0.001004703,0.001004703,0.0010082956288117782,0.001004703,0.001004703,0.001004703,0.001004703,0.001004703,0.0021128722690536288,0.0016787988321585315,0.001383107787259902
PRUK,1.8692368419999725,1.8692368420000394,1.8692368419999896,2.031633055434455,1.9388313097817456,1.8692368419999896,1.8692368419997405,1.8692368419999896,1.8692368419997405,2.44612064025296,2.4467446956236554,2.069487685045989,2.9306762734658256,2.842268675933675,2.960215320299257,4.787708867189452,10.094668732664614,3.9764118227813423,1.8692368419999563,1.8692368419999563,1.8692368419999563,1.875920881098916,1.869236842000006,1.869236842000023,1.8692368419999725,1.8692368419997405,1.8692368419999725,3.930971329592066,3.123383355456379,2.573254018753225
FNOR_1,3.692502606689505,3.6925026066896542,3.6925026066895406,4.0133011421933364,3.829979970671072,3.6925026066895406,3.69250260668905,3.6925026066895477,3.6925026066890503,4.832082611183211,4.833315374218533,4.088079423562041,5.789276958374747,5.61463601560942,5.84762858347695,9.457671213698353,19.941074224253903,7.8550297591937515,3.6925026066894797,3.6925026066894873,3.6925026066894873,3.705706300968106,3.692502606689562,3.6925026066896187,3.692502606689505,3.6925026066890503,3.692502606689505,7.765266313609651,6.169951780628059,5.0832227133690875
DDPA,0.0039122136,0.0039122136,0.0039122136,0.004252100264178655,0.00405787113104341,0.0039122136,0.0039122136,0.0039122136,0.0039122136,0.005119600802324899,0.005120906917127424,0.004331327996834863,0.0061337500506266854,0.005948717636522157,0.0061955737094346475,0.010020420806075367,0.021127606419938914,0.008322419108551497,0.0039122136,0.0039122136,0.0039122136,0.003926202939433834,0.0039122136,0.0039122136,0.0039122136,0.0039122136,0.0039122136,0.008227314565652203,0.006537075755556343,0.005385684222684809
ASPCT,0.0018888736400000002,0.0018888736400000006,0.0018888736400000002,0.002052975866052942,0.00195919921497765,0.0018888736400000006,0.0018888736400000006,0.0018888736400000006,0.0018888736400000006,0.002471817746054141,0.002472448357281836,0.0020912281679649034,0.0029614637567277544,0.0028721274153920965,0.002991313118595602,0.004838004939787367,0.010200715738761653,0.00401818501811231,0.0018888736400000002,0.0018888736400000002,0.0018888736400000006,0.0018956278965921202,0.0018888736400000006,0.0018888736400000006,0.0018888736400000006,0.0018888736400000006,0.0018888736400000006,0.003972267161243061,0.0031561952745508227,0.0026002866923199764
HSERTA,0.0009048240000000003,0.0009048240000000001,0.000904824,0.0009834336165681717,0.0009385119432832661,0.0009048240000000001,0.0009048240000000003,0.0009048240000000001,0.000904824,0.0011840707461276718,0.0011843728267758448,0.0010017575531683926,0.001418625060709425,0.0013758304216182175,0.0014329237509080525,0.0023175414643608256,0.004886431904258706,0.0019248244900217104,0.0009048240000000003,0.000904824,0.000904824,0.0009080594803080994,0.0009048240000000001,0.0009048240000000003,0.0009048240000000001,0.0009048240000000003,0.0009048239999999999,0.0019028285353723245,0.001511906976000879,0.0012456110119106378
MECDPDHf,0.0008789351999999999,0.0008789351999999999,0.0008789352,0.0009552956403290246,0.0009116592647543238,0.0008789352,0.0008789352,0.0008789352,0.0008789352,0.0011501921457232284,0.0011504855832480047,0.0009730952929471056,0.0013780353985522612,0.0013364651985260032,0.0013919249750107417,0.002251232030191811,0.004746621445779519,0.0018697514633808675,0.0008789352,0.0008789352,0.0008789352,0.0008820781068323735,0.0008789351999999999,0.0008789352,0.0008789351999999999,0.0008789352,0.0008789351999999999,0.0018483848563954771,0.0014686483341873422,0.0012099716230735249
H2Otpp,0.000551840505,0.000551840505,0.000551840505,0.0005997834977862614,0.0005723863477648349,0.000551840505,0.000551840505,0.000551840505,0.000551840505,0.0007221494992383284,0.0007223337343353622,0.0006109590307374806,0.0008652011550395934,0.0008391012557803066,0.0008739217420488337,0.0014134386931064136,0.002980171889443954,0.0011739256679862032,0.000551840505,0.000551840505,0.000551840505,0.0005538137827724056,0.000551840505,0.000551840505,0.000551840505,0.000551840505,0.000551840505,0.0011605106185161689,0.0009220925938628373,0.0007596821148050091
HISTP,0.0008583048,0.0008583048,0.0008583048,0.0009328729052078871,0.0008902607642783072,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.0011231947925131982,0.0011234813424613804,0.0009502547637117125,0.0013456900999610879,0.0013050956372299362,0.0013592536597596724,0.002198391027492557,0.004635208569068004,0.0018258645868624022,0.0008583048,0.0008583048,0.0008583048,0.0008613739364052536,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.001804999497678041,0.0014341761653703252,0.0011815711237276615
MTHFR3_1,0.001004703,0.001004703,0.001004703,0.0010919899393328335,0.0010421095870053482,0.001004703,0.001004703,0.001004703,0.001004703,0.0013147743990507658,0.001315109824872209,0.0011123365637305638,0.0015752199923630915,0.0015277014669052634,0.0015910970435229095,0.0025733632859735313,0.005425820704915469,0.002137296247224082,0.001004703,0.001004703,0.001004703,0.0010082956288117782,0.001004703,0.001004703,0.001004703,0.001004703,0.001004703,0.0021128722690536288,0.0016787988321585315,0.001383107787259902
3HAD40_2,0.0040557163947299996,0.004055716394730001,0.0040557163947299996,0.004408070344999852,0.004206716748255854,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.00405571639473,0.005307391423735644,0.005308745447763878,0.004490204207591374,0.006358740392268613,0.006166920856791255,0.006422831787127434,0.010387977012628724,0.02190258214396805,0.008627691397618611,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.004070218873146115,0.004055716394730001,0.004055716394730001,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.008529098352021616,0.00677686037270609,0.00558323497438419
HCO3tcx,1.8505444735799728,1.850544473580039,1.8505444735799896,2.0113167248801105,1.9194429966839281,1.8505444735799896,1.8505444735797432,1.8505444735799896,1.8505444735797432,2.4216594338504303,2.422277248667419,2.048792808195529,2.9013695107311674,2.813845989174338,2.9306131670962645,4.739831778517558,9.993722045337968,3.9366477045535286,1.8505444735799568,1.8505444735799568,1.8505444735799568,1.857161672287927,1.850544473580006,1.8505444735800227,1.8505444735799728,1.8505444735797432,1.8505444735799728,3.8916616162961453,3.092149521901815,2.547521478565693
RNDR2,6.568978e-05,6.568978e-05,6.568978e-05,7.139679972786704e-05,6.813550821115514e-05,6.568978e-05,6.568978e-05,6.568978e-05,6.568978e-05,8.596295723539894e-05,8.598488814275855e-05,7.272710856583161e-05,0.0001029914857922522,9.988461591802158e-05,0.00010402956370954436,0.00016825237718577366,0.0003547525671022602,0.00013974131686177461,6.568978e-05,6.568978e-05,6.568978e-05,6.592467428842889e-05,6.568978e-05,6.568978e-05,6.568978e-05,6.568978e-05,6.568978e-05,0.0001381444213088183,0.0001097637072336311,9.043075044206076e-05
GRTT,0.00021973379999999998,0.0002197338,0.0002197338,0.00023882391008225615,0.00022791481618858098,0.0002197338,0.0002197338,0.0002197338,0.0002197338,0.0002875480364308071,0.0002876213958120012,0.0002432738232367764,0.0003445088496380653,0.0003341162996315008,0.00034798124375268544,0.0005628080075479528,0.0011866553614448797,0.0004674378658452169,0.0002197338,0.0002197338,0.0002197338,0.00022051952670809337,0.00021973379999999998,0.0002197338,0.00021973379999999998,0.0002197338,0.0002197338,0.0004620962140988693,0.00036716208354683555,0.0003024929057683812
3OAS100,0.0040557163947299996,0.004055716394730001,0.0040557163947299996,0.004408070344999857,0.004206716748255853,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.00405571639473,0.005307391423735644,0.005308745447763883,0.004490204207591374,0.006358740392268613,0.006166920856791258,0.006422831787127434,0.010387977012628724,0.02190258214396807,0.008627691397618611,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.0040702188731461175,0.004055716394730001,0.004055716394730001,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.008529098352021616,0.006776860372706096,0.00558323497438419
ADSL2r,0.0018888736399999089,0.001888873640000132,0.0018888736399999655,0.0020529758660525615,0.0019591992149771455,0.0018888736399999672,0.0018888736399991352,0.0018888736399999672,0.0018888736399991352,0.0024718177460540344,0.002472448357281417,0.0020912281679646046,0.002961463756727374,0.002872127415391529,0.0029913131185966796,0.004838004939787158,0.010200715738761423,0.004018185018126459,0.0018888736399998544,0.001888873639999854,0.001888873639999854,0.0018956278965927553,0.001888873640000021,0.0018888736400000765,0.0018888736399999087,0.0018888736399991352,0.0018888736399999087,0.0039722671612429225,0.003156195274550116,0.002600286692320353
3OAS120,0.0040557163947299996,0.004055716394730001,0.0040557163947299996,0.004408070344999857,0.004206716748255853,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.00405571639473,0.005307391423735645,0.005308745447763883,0.004490204207591376,0.006358740392268613,0.006166920856791258,0.006422831787127436,0.010387977012628724,0.02190258214396807,0.008627691397618611,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.0040702188731461175,0.004055716394730001,0.004055716394730001,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.008529098352021619,0.006776860372706096,0.005583234974384188
DHQTi,0.0039122136,0.0039122136,0.0039122136,0.004252100264178655,0.00405787113104341,0.0039122136,0.0039122136,0.0039122136,0.0039122136,0.005119600802324899,0.005120906917127424,0.004331327996834863,0.0061337500506266854,0.005948717636522157,0.0061955737094346475,0.010020420806075367,0.021127606419938914,0.008322419108551497,0.0039122136,0.0039122136,0.0039122136,0.003926202939433834,0.0039122136,0.0039122136,0.0039122136,0.0039122136,0.0039122136,0.008227314565652203,0.006537075755556343,0.005385684222684809
3OAS60,0.0040557163947299996,0.004055716394730001,0.0040557163947299996,0.004408070344999852,0.004206716748255854,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.00405571639473,0.005307391423735644,0.005308745447763878,0.004490204207591374,0.006358740392268613,0.006166920856791255,0.006422831787127434,0.010387977012628724,0.02190258214396805,0.008627691397618611,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.004070218873146115,0.004055716394730001,0.004055716394730001,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.008529098352021616,0.00677686037270609,0.00558323497438419
EAR40y,0.0040557163947299996,0.004055716394730001,0.0040557163947299996,0.004408070344999852,0.004206716748255854,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.00405571639473,0.005307391423735644,0.005308745447763878,0.004490204207591374,0.006358740392268613,0.006166920856791255,0.006422831787127434,0.010387977012628724,0.02190258214396805,0.008627691397618611,0.00405571639473,0.0040557163947299996,0.0040557163947299996,0.004070218873146115,0.004055716394730001,0.004055716394730001,0.0040557163947299996,0.0040557163947299996,0.0040557163947299996,0.008529098352021616,0.00677686037270609,0.00558323497438419
MG2uabcpp,9.987900000000004e-05,9.987900000000001e-05,9.9879e-05,0.00010855632276466188,0.00010359764372208223,9.9879e-05,9.987900000000004e-05,9.9879e-05,9.9879e-05,0.00013070365292309414,0.00013073699809636416,0.00011057901056217108,0.00015659493165366602,0.00015187104528704582,0.000158173292614857,0.00025582182161270576,0.0005393888006567633,0.0002124717572023713,9.9879e-05,9.9879e-05,9.9879e-05,0.00010023614850367879,9.9879e-05,9.987900000000001e-05,9.987900000000004e-05,9.987900000000001e-05,9.9879e-05,0.00021004373369551505,0.00016689185615765252,0.00013749677534926418
IPDDI,0.00021973379999999998,0.0002197338,0.0002197338,0.00023882391008225615,0.00022791481618858098,0.0002197338,0.0002197338,0.0002197338,0.0002197338,0.0002875480364308071,0.0002876213958120012,0.0002432738232367764,0.0003445088496380653,0.0003341162996315008,0.00034798124375268544,0.0005628080075479528,0.0011866553614448797,0.0004674378658452169,0.0002197338,0.0002197338,0.0002197338,0.00022051952670809337,0.00021973379999999998,0.0002197338,0.00021973379999999998,0.0002197338,0.0002197338,0.0004620962140988693,0.00036716208354683555,0.0003024929057683812
ENO,0.10084275144188037,0.10084275144188037,0.10084275144188037,0.10960380334205677,0.10459727706355126,0.10084275144188037,0.10084275144188082,0.10084275144188037,0.10084275144188082,0.13196483729582198,0.1319985042230023,0.11164600843831174,0.15810594589261928,0.1533364778491988,0.15969953675851656,0.25829029495989353,0.5445934656450717,0.21452193754421156,0.10084275144188037,0.10084275144188082,0.10084275144188082,0.10120334613930781,0.10084275144188037,0.10084275144188037,0.10084275144188037,0.10084275144188082,0.10084275144188037,0.21207048556301533,0.168502227376929,0.13882350785055841
UAGCVT,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.0004982580660796547,0.0004754984352526078,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.0005999111583411798,0.0006000642079390611,0.0005075419150955678,0.0007187484415143671,0.0006970664756420076,0.0007259928936114,0.0011741857392687466,0.0024757178010063412,0.0009752151154724056,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.00046006965078384236,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.00045843039000000003,0.0009640708331939289,0.0007660098589911448,0.0006310906231250369
PRASCSi,0.0018888736399999089,0.001888873640000132,0.0018888736399999655,0.0020529758660525615,0.0019591992149771455,0.0018888736399999672,0.0018888736399991352,0.0018888736399999672,0.0018888736399991352,0.0024718177460540344,0.002472448357281417,0.0020912281679646046,0.002961463756727374,0.002872127415391529,0.0029913131185966796,0.004838004939787158,0.010200715738761423,0.004018185018126459,0.0018888736399998544,0.001888873639999854,0.001888873639999854,0.0018956278965927553,0.001888873640000021,0.0018888736400000765,0.0018888736399999089,0.0018888736399991352,0.0018888736399999089,0.0039722671612429225,0.003156195274550116,0.002600286692320353
PRFGS,0.0018888736399999089,0.001888873640000132,0.0018888736399999655,0.0020529758660525615,0.0019591992149771455,0.0018888736399999672,0.0018888736399991352,0.0018888736399999672,0.0018888736399991352,0.0024718177460540344,0.002472448357281417,0.0020912281679646046,0.002961463756727374,0.002872127415391529,0.0029913131185966796,0.004838004939787158,0.010200715738761423,0.004018185018126459,0.0018888736399998544,0.001888873639999854,0.001888873639999854,0.0018956278965927553,0.001888873640000021,0.0018888736400000765,0.0018888736399999089,0.0018888736399991352,0.0018888736399999089,0.0039722671612429225,0.003156195274550116,0.002600286692320353
MG2tex,9.987900000000004e-05,9.987900000000001e-05,9.9879e-05,0.00010855632276466188,0.00010359764372208223,9.9879e-05,9.987900000000004e-05,9.9879e-05,9.9879e-05,0.00013070365292309414,0.00013073699809636416,0.00011057901056217108,0.00015659493165366602,0.00015187104528704582,0.000158173292614857,0.00025582182161270576,0.0005393888006567633,0.0002124717572023713,9.9879e-05,9.9879e-05,9.9879e-05,0.00010023614850367879,9.9879e-05,9.987900000000001e-05,9.987900000000004e-05,9.987900000000001e-05,9.9879e-05,0.00021004373369551505,0.00016689185615765252,0.00013749677534926418
