Entry	Entry Name	Gene Names (ordered locus)
Q31PB5	Q31PB5_SYNE7	Synpcc7942_1074
Q31PB7	Q31PB7_SYNE7	Synpcc7942_1072
Q31PB8	Q31PB8_SYNE7	Synpcc7942_1071
Q31PB9	Q31PB9_SYNE7	Synpcc7942_1070
Q31PC0	Q31PC0_SYNE7	Synpcc7942_1069
Q31PC2	Q31PC2_SYNE7	Synpcc7942_1067
Q31PC3	Q31PC3_SYNE7	Synpcc7942_1066
Q31PC5	Q31PC5_SYNE7	Synpcc7942_1064
Q31PC6	Q31PC6_SYNE7	Synpcc7942_1063
Q31PC7	Q31PC7_SYNE7	Synpcc7942_1062
Q31PC8	Q31PC8_SYNE7	Synpcc7942_1061
Q31PD0	Q31PD0_SYNE7	Synpcc7942_1059
Q31PD1	Q31PD1_SYNE7	Synpcc7942_1058
Q31PD3	Q31PD3_SYNE7	Synpcc7942_1056
Q31PD8	Q31PD8_SYNE7	Synpcc7942_1051
Q31PD9	Q31PD9_SYNE7	Synpcc7942_1050
Q31PE0	Q31PE0_SYNE7	Synpcc7942_1049
Q31PE3	Q31PE3_SYNE7	Synpcc7942_1046
Q31PE4	Q31PE4_SYNE7	Synpcc7942_1045
Q31PE5	Q31PE5_SYNE7	Synpcc7942_1044
Q31PE6	Q31PE6_SYNE7	Synpcc7942_1043
Q31PE7	Q31PE7_SYNE7	Synpcc7942_1042
Q31PE8	Q31PE8_SYNE7	Synpcc7942_1041
Q31PE9	Q31PE9_SYNE7	Synpcc7942_1040
Q31PF0	Q31PF0_SYNE7	Synpcc7942_1039
Q31PF1	Q31PF1_SYNE7	Synpcc7942_1038
Q31PF3	Q31PF3_SYNE7	Synpcc7942_1036
Q31PF4	Q31PF4_SYNE7	Synpcc7942_1035
Q31PF5	Q31PF5_SYNE7	Synpcc7942_1034
Q31PF6	Q31PF6_SYNE7	Synpcc7942_1033
Q31PF7	Q31PF7_SYNE7	Synpcc7942_1032
Q31PF8	Q31PF8_SYNE7	Synpcc7942_1031
Q31PG1	Q31PG1_SYNE7	Synpcc7942_1028
Q31PG2	Y1027_SYNE7	Synpcc7942_1027
Q31PG4	Q31PG4_SYNE7	Synpcc7942_1025
Q31PG5	Q31PG5_SYNE7	Synpcc7942_1024
Q31PG6	Q31PG6_SYNE7	Synpcc7942_1023
Q31PG7	Q31PG7_SYNE7	Synpcc7942_1022
Q31PG8	Q31PG8_SYNE7	Synpcc7942_1021
Q31PG9	Q31PG9_SYNE7	Synpcc7942_1020
Q31PH1	Q31PH1_SYNE7	Synpcc7942_1018
Q31PH2	Y1017_SYNE7	Synpcc7942_1017
Q31PH3	Q31PH3_SYNE7	Synpcc7942_1016
Q31PH4	Q31PH4_SYNE7	Synpcc7942_1015
Q31PH6	Q31PH6_SYNE7	Synpcc7942_1013
Q31PH9	Q31PH9_SYNE7	Synpcc7942_1010
Q31PI0	Q31PI0_SYNE7	Synpcc7942_1009
Q31PI3	Q31PI3_SYNE7	Synpcc7942_1006
Q31PI4	Q31PI4_SYNE7	Synpcc7942_1005
Q31PI5	Q31PI5_SYNE7	Synpcc7942_1004
Q31PI6	Q31PI6_SYNE7	Synpcc7942_1003
Q31PI9	Q31PI9_SYNE7	Synpcc7942_1000
Q31PJ0	Q31PJ0_SYNE7	Synpcc7942_0999
Q31PJ3	Q31PJ3_SYNE7	Synpcc7942_0996
Q31PJ4	Q31PJ4_SYNE7	Synpcc7942_0995
Q31PJ5	Q31PJ5_SYNE7	Synpcc7942_0994
Q31PJ6	Q31PJ6_SYNE7	Synpcc7942_0993
Q31PJ7	Q31PJ7_SYNE7	Synpcc7942_0992
Q31PK0	Q31PK0_SYNE7	Synpcc7942_0989
Q31PK1	Q31PK1_SYNE7	Synpcc7942_0988
Q31PK3	Q31PK3_SYNE7	Synpcc7942_0986
Q31PK4	Q31PK4_SYNE7	Synpcc7942_0985
Q31PK7	Q31PK7_SYNE7	Synpcc7942_0982
Q31PK8	Q31PK8_SYNE7	Synpcc7942_0981
Q31PK9	Q31PK9_SYNE7	Synpcc7942_0980
Q31PL0	Q31PL0_SYNE7	Synpcc7942_0979
Q31PL3	Q31PL3_SYNE7	Synpcc7942_0976
Q31PL5	Q31PL5_SYNE7	Synpcc7942_0974
Q31PL7	Q31PL7_SYNE7	Synpcc7942_0972
Q31PL8	Q31PL8_SYNE7	Synpcc7942_0971
Q31PL9	Q31PL9_SYNE7	Synpcc7942_0970
Q31PM0	Q31PM0_SYNE7	Synpcc7942_0969
Q31PM1	Q31PM1_SYNE7	Synpcc7942_0968
Q31PM3	Q31PM3_SYNE7	Synpcc7942_0966
Q31PM4	Q31PM4_SYNE7	Synpcc7942_0965
Q31PM5	Q31PM5_SYNE7	Synpcc7942_0964
Q31PM6	Q31PM6_SYNE7	Synpcc7942_0963
Q31PM8	Q31PM8_SYNE7	Synpcc7942_0961
Q31PM9	Q31PM9_SYNE7	Synpcc7942_0960
Q31PN2	Q31PN2_SYNE7	Synpcc7942_0957
Q31PN3	Q31PN3_SYNE7	Synpcc7942_0956
Q31PN4	Q31PN4_SYNE7	Synpcc7942_0955
Q31PN5	Q31PN5_SYNE7	Synpcc7942_0954
Q31PN6	Q31PN6_SYNE7	Synpcc7942_0953
Q31PN7	Q31PN7_SYNE7	Synpcc7942_0952
Q31PN9	Q31PN9_SYNE7	Synpcc7942_0950
Q31PP0	Q31PP0_SYNE7	Synpcc7942_0949
Q31PP1	Q31PP1_SYNE7	Synpcc7942_0948
Q31PP2	Q31PP2_SYNE7	Synpcc7942_0947
Q31PP3	Q31PP3_SYNE7	Synpcc7942_0946
Q31PP4	Q31PP4_SYNE7	Synpcc7942_0945
Q31PP8	Q31PP8_SYNE7	Synpcc7942_0941
Q31PP9	Q31PP9_SYNE7	Synpcc7942_0940
Q31PQ1	Q31PQ1_SYNE7	Synpcc7942_0938
Q31PQ2	Q31PQ2_SYNE7	Synpcc7942_0937
Q31PQ3	Q31PQ3_SYNE7	Synpcc7942_0936
Q31PQ4	Q31PQ4_SYNE7	Synpcc7942_0935
Q31PQ5	Q31PQ5_SYNE7	Synpcc7942_0934
Q31PQ6	Q31PQ6_SYNE7	Synpcc7942_0933
Q31PQ8	Q31PQ8_SYNE7	Synpcc7942_0931
Q31PR1	Q31PR1_SYNE7	Synpcc7942_0928
Q31PR3	Q31PR3_SYNE7	Synpcc7942_0926
Q31PR8	Q31PR8_SYNE7	Synpcc7942_0921
Q31PS0	Q31PS0_SYNE7	Synpcc7942_0919
Q31PS1	Q31PS1_SYNE7	Synpcc7942_0918
Q31PS2	Q31PS2_SYNE7	Synpcc7942_0917
Q31PS3	Q31PS3_SYNE7	Synpcc7942_0916
Q31PS5	Q31PS5_SYNE7	Synpcc7942_0914
Q31PS6	Q31PS6_SYNE7	Synpcc7942_0913
Q31PS8	Q31PS8_SYNE7	Synpcc7942_0911
Q31PS9	Q31PS9_SYNE7	Synpcc7942_0910
Q31PT0	Q31PT0_SYNE7	Synpcc7942_0909
Q31PT1	Q31PT1_SYNE7	Synpcc7942_0908
Q31PT2	Q31PT2_SYNE7	Synpcc7942_0907
Q31PT3	Q31PT3_SYNE7	Synpcc7942_0906
Q31PT4	Q31PT4_SYNE7	Synpcc7942_0905
Q31PT5	Q31PT5_SYNE7	Synpcc7942_0904
Q31PT7	Q31PT7_SYNE7	Synpcc7942_0902
Q31PT8	Q31PT8_SYNE7	Synpcc7942_0901
Q31PT9	Q31PT9_SYNE7	Synpcc7942_0900
Q31PU0	Q31PU0_SYNE7	Synpcc7942_0899
Q31PU1	Q31PU1_SYNE7	Synpcc7942_0898
Q31PU4	Q31PU4_SYNE7	Synpcc7942_0895
Q31PU8	Q31PU8_SYNE7	Synpcc7942_0891
Q31PV0	Q31PV0_SYNE7	Synpcc7942_0889
Q31PV1	Q31PV1_SYNE7	Synpcc7942_0888
Q31PV7	Q31PV7_SYNE7	Synpcc7942_0882
Q31PV9	Q31PV9_SYNE7	Synpcc7942_0880
Q31PW1	Q31PW1_SYNE7	Synpcc7942_0878
Q31PW2	Q31PW2_SYNE7	Synpcc7942_0877
Q31PW4	Q31PW4_SYNE7	Synpcc7942_0875
Q31PW5	Q31PW5_SYNE7	Synpcc7942_0874
Q31PW6	Q31PW6_SYNE7	Synpcc7942_0873
Q31PW7	Q31PW7_SYNE7	Synpcc7942_0872
Q31PW8	Q31PW8_SYNE7	Synpcc7942_0871
Q31PW9	Q31PW9_SYNE7	Synpcc7942_0870
Q31PX0	Q31PX0_SYNE7	Synpcc7942_0869
Q31PX1	Q31PX1_SYNE7	Synpcc7942_0868
Q31PX2	Q31PX2_SYNE7	Synpcc7942_0867
Q31PX3	Q31PX3_SYNE7	Synpcc7942_0866
Q31PX4	Y865_SYNE7	Synpcc7942_0865
Q31PX5	Q31PX5_SYNE7	Synpcc7942_0864
Q31PX6	Q31PX6_SYNE7	Synpcc7942_0863
Q31PX7	Q31PX7_SYNE7	Synpcc7942_0862
Q31PX8	Q31PX8_SYNE7	Synpcc7942_0861
Q31PX9	Q31PX9_SYNE7	Synpcc7942_0860
Q31PY1	Q31PY1_SYNE7	Synpcc7942_0858
Q31PY2	Q31PY2_SYNE7	Synpcc7942_0857
Q31PY3	Q31PY3_SYNE7	Synpcc7942_0856
Q31PY4	Q31PY4_SYNE7	Synpcc7942_0855
Q31PY5	Q31PY5_SYNE7	Synpcc7942_0854
Q31PY8	Q31PY8_SYNE7	Synpcc7942_0850
Q31PZ1	Q31PZ1_SYNE7	Synpcc7942_0847
Q31PZ3	Q31PZ3_SYNE7	Synpcc7942_0845
Q31PZ4	Q31PZ4_SYNE7	Synpcc7942_0844
Q31PZ5	Q31PZ5_SYNE7	Synpcc7942_0843
Q31PZ7	Q31PZ7_SYNE7	Synpcc7942_0841
Q31PZ8	Q31PZ8_SYNE7	Synpcc7942_0840
Q31PZ9	Q31PZ9_SYNE7	Synpcc7942_0839
Q31Q00	Q31Q00_SYNE7	Synpcc7942_0838
Q31Q01	Q31Q01_SYNE7	Synpcc7942_0837
Q31Q02	Q31Q02_SYNE7	Synpcc7942_0836
Q31Q04	Q31Q04_SYNE7	Synpcc7942_0834
Q31Q06	Q31Q06_SYNE7	Synpcc7942_0831
Q31Q08	Q31Q08_SYNE7	Synpcc7942_0829
Q31Q09	Q31Q09_SYNE7	Synpcc7942_0828
Q31Q10	Q31Q10_SYNE7	Synpcc7942_0827
Q31Q12	Q31Q12_SYNE7	Synpcc7942_0825
Q31Q13	Q31Q13_SYNE7	Synpcc7942_0824
Q31Q14	Q31Q14_SYNE7	Synpcc7942_0823
Q31Q15	Q31Q15_SYNE7	Synpcc7942_0822
Q31Q16	Q31Q16_SYNE7	Synpcc7942_0821
Q31Q17	Q31Q17_SYNE7	Synpcc7942_0820
Q31Q21	Q31Q21_SYNE7	Synpcc7942_0816
Q31Q22	Q31Q22_SYNE7	Synpcc7942_0815
Q31Q23	Q31Q23_SYNE7	Synpcc7942_0814
Q31Q25	Q31Q25_SYNE7	Synpcc7942_0812
Q31Q26	Q31Q26_SYNE7	Synpcc7942_0811
Q31Q27	Q31Q27_SYNE7	Synpcc7942_0810
Q31Q28	Q31Q28_SYNE7	Synpcc7942_0809
Q31Q29	Q31Q29_SYNE7	Synpcc7942_0808
Q31Q30	Q31Q30_SYNE7	Synpcc7942_0807
Q31Q32	Q31Q32_SYNE7	Synpcc7942_0805
Q31Q34	Q31Q34_SYNE7	Synpcc7942_0803
Q31Q35	Q31Q35_SYNE7	Synpcc7942_0802
Q31Q37	Q31Q37_SYNE7	Synpcc7942_0800
Q31Q38	Q31Q38_SYNE7	Synpcc7942_0799
Q31Q40	Q31Q40_SYNE7	Synpcc7942_0797
Q31Q41	Q31Q41_SYNE7	Synpcc7942_0796
Q31Q42	Q31Q42_SYNE7	Synpcc7942_0795
Q31Q43	Q31Q43_SYNE7	Synpcc7942_0794
Q31Q44	Q31Q44_SYNE7	Synpcc7942_0793
Q31Q45	Q31Q45_SYNE7	Synpcc7942_0792
Q31Q46	Q31Q46_SYNE7	Synpcc7942_0791
Q31Q47	Q31Q47_SYNE7	Synpcc7942_0790
Q31Q48	Q31Q48_SYNE7	Synpcc7942_0789
Q31Q49	Q31Q49_SYNE7	Synpcc7942_0788
Q31Q51	Q31Q51_SYNE7	Synpcc7942_0786
Q31Q53	Q31Q53_SYNE7	Synpcc7942_0784
Q31Q55	Q31Q55_SYNE7	Synpcc7942_0782
Q31Q57	Q31Q57_SYNE7	Synpcc7942_0780
Q31Q58	Q31Q58_SYNE7	Synpcc7942_0779
Q31Q59	Q31Q59_SYNE7	Synpcc7942_0778
Q31Q61	Q31Q61_SYNE7	Synpcc7942_0776
Q31Q62	Q31Q62_SYNE7	Synpcc7942_0775
Q31Q63	Q31Q63_SYNE7	Synpcc7942_0774
Q31Q64	Q31Q64_SYNE7	Synpcc7942_0773
Q31Q65	Q31Q65_SYNE7	Synpcc7942_0772
Q31Q66	Q31Q66_SYNE7	Synpcc7942_0771
Q31Q67	Q31Q67_SYNE7	Synpcc7942_0770
Q31Q68	Q31Q68_SYNE7	Synpcc7942_0769
Q31Q69	Q31Q69_SYNE7	Synpcc7942_0768
Q31Q70	Q31Q70_SYNE7	Synpcc7942_0767
Q31Q71	Q31Q71_SYNE7	Synpcc7942_0766
Q31Q72	Q31Q72_SYNE7	Synpcc7942_0765
Q31Q73	Q31Q73_SYNE7	Synpcc7942_0764
Q31Q74	Q31Q74_SYNE7	Synpcc7942_0763
Q31Q75	Q31Q75_SYNE7	Synpcc7942_0762
Q31Q76	Q31Q76_SYNE7	Synpcc7942_0761
Q31Q77	Q31Q77_SYNE7	Synpcc7942_0760
Q31Q78	Q31Q78_SYNE7	Synpcc7942_0759
Q31Q79	Q31Q79_SYNE7	Synpcc7942_0758
Q31Q80	Q31Q80_SYNE7	Synpcc7942_0757
Q31Q81	Q31Q81_SYNE7	Synpcc7942_0756
Q31Q82	Q31Q82_SYNE7	Synpcc7942_0755
Q31Q83	Q31Q83_SYNE7	Synpcc7942_0754
Q31Q84	Q31Q84_SYNE7	Synpcc7942_0753
Q31Q85	Q31Q85_SYNE7	Synpcc7942_0752
Q31Q86	Q31Q86_SYNE7	Synpcc7942_0751
Q31Q87	Q31Q87_SYNE7	Synpcc7942_0750
Q31Q88	Q31Q88_SYNE7	Synpcc7942_0749
Q31Q89	Q31Q89_SYNE7	Synpcc7942_0748
Q31Q90	Q31Q90_SYNE7	Synpcc7942_0747
Q31Q91	Q31Q91_SYNE7	Synpcc7942_0746
Q31Q92	Q31Q92_SYNE7	Synpcc7942_0745
Q31Q93	Q31Q93_SYNE7	Synpcc7942_0744
Q31Q94	Q31Q94_SYNE7	Synpcc7942_0743
Q31Q95	Q31Q95_SYNE7	Synpcc7942_0742
Q31Q96	Q31Q96_SYNE7	Synpcc7942_0741
Q31Q97	Q31Q97_SYNE7	Synpcc7942_0740
Q31Q98	Q31Q98_SYNE7	Synpcc7942_0739
Q31Q99	Q31Q99_SYNE7	Synpcc7942_0738
Q31QA0	Q31QA0_SYNE7	Synpcc7942_0737
Q31QA1	Q31QA1_SYNE7	Synpcc7942_0736
Q31QA2	Q31QA2_SYNE7	Synpcc7942_0735
Q31QA3	Q31QA3_SYNE7	Synpcc7942_0734
Q31QA4	Q31QA4_SYNE7	Synpcc7942_0733
Q31QA5	Q31QA5_SYNE7	Synpcc7942_0732
Q31QA6	Q31QA6_SYNE7	Synpcc7942_0731
Q31QA7	Q31QA7_SYNE7	Synpcc7942_0730
Q31QA8	Q31QA8_SYNE7	Synpcc7942_0729
Q31QA9	Q31QA9_SYNE7	Synpcc7942_0728
Q31QB0	Q31QB0_SYNE7	Synpcc7942_0727
Q31QB1	Q31QB1_SYNE7	Synpcc7942_0726
Q31QB2	Q31QB2_SYNE7	Synpcc7942_0725
Q31QB3	Q31QB3_SYNE7	Synpcc7942_0724
Q31QB4	Q31QB4_SYNE7	Synpcc7942_0723
Q31QB5	Q31QB5_SYNE7	Synpcc7942_0722
Q31QB6	Q31QB6_SYNE7	Synpcc7942_0721
Q31QB7	Q31QB7_SYNE7	Synpcc7942_0720
Q31QB8	Q31QB8_SYNE7	Synpcc7942_0719
Q31QB9	Q31QB9_SYNE7	Synpcc7942_0718
Q31QC0	Q31QC0_SYNE7	Synpcc7942_0717
Q31QC1	Q31QC1_SYNE7	Synpcc7942_0716
Q31QC3	Q31QC3_SYNE7	Synpcc7942_0714
Q31QC5	Q31QC5_SYNE7	Synpcc7942_0712
Q31QC7	Q31QC7_SYNE7	Synpcc7942_0710
Q31QC8	Q31QC8_SYNE7	Synpcc7942_0709
Q31QC9	Q31QC9_SYNE7	Synpcc7942_0708
Q31QD0	Q31QD0_SYNE7	Synpcc7942_0707
Q31QD1	Q31QD1_SYNE7	Synpcc7942_0706
Q31QD2	Q31QD2_SYNE7	Synpcc7942_0705
Q31QD3	Q31QD3_SYNE7	Synpcc7942_0704
Q31QD4	Q31QD4_SYNE7	Synpcc7942_0703
Q31QD5	Q31QD5_SYNE7	Synpcc7942_0702
Q31QD6	Q31QD6_SYNE7	Synpcc7942_0701
Q31QD7	Q31QD7_SYNE7	Synpcc7942_0700
Q31QD9	Q31QD9_SYNE7	Synpcc7942_0698
Q31QE3	Q31QE3_SYNE7	Synpcc7942_0694
Q31QE4	Q31QE4_SYNE7	Synpcc7942_0693
Q31QE5	Q31QE5_SYNE7	Synpcc7942_0692
Q31QE6	Q31QE6_SYNE7	Synpcc7942_0691
Q31QE8	Q31QE8_SYNE7	Synpcc7942_0689
Q31QE9	Q31QE9_SYNE7	Synpcc7942_0688
Q31QF0	Q31QF0_SYNE7	Synpcc7942_0687
Q31QF4	Q31QF4_SYNE7	Synpcc7942_0683
Q31QF5	Q31QF5_SYNE7	Synpcc7942_0682
Q31QF8	Q31QF8_SYNE7	Synpcc7942_0679
Q31QF9	Q31QF9_SYNE7	Synpcc7942_0678
Q31QG0	Q31QG0_SYNE7	Synpcc7942_0677
Q31QG1	Q31QG1_SYNE7	Synpcc7942_0676
Q31QG2	Q31QG2_SYNE7	Synpcc7942_0675
Q31QG6	Q31QG6_SYNE7	Synpcc7942_0671
Q31QG8	3MGH_SYNE7	Synpcc7942_0669
Q31QG9	Q31QG9_SYNE7	Synpcc7942_0668
Q31QH0	Q31QH0_SYNE7	Synpcc7942_0667
Q31QH1	Q31QH1_SYNE7	Synpcc7942_0666
Q31QH2	Q31QH2_SYNE7	Synpcc7942_0665
Q31QH3	Q31QH3_SYNE7	Synpcc7942_0664
Q31QH4	Q31QH4_SYNE7	Synpcc7942_0663
Q31QH5	Q31QH5_SYNE7	Synpcc7942_0662
Q31QH6	Q31QH6_SYNE7	Synpcc7942_0661
Q31QH7	Q31QH7_SYNE7	Synpcc7942_0660
Q31QH8	Q31QH8_SYNE7	Synpcc7942_0659
Q31QH9	Q31QH9_SYNE7	Synpcc7942_0658
Q31QI0	Q31QI0_SYNE7	Synpcc7942_0657
Q31QI5	Q31QI5_SYNE7	Synpcc7942_0652
Q31QI7	Q31QI7_SYNE7	Synpcc7942_0650
Q31QI9	Q31QI9_SYNE7	Synpcc7942_0648
Q31QJ1	Q31QJ1_SYNE7	Synpcc7942_0646
Q31QJ4	Q31QJ4_SYNE7	Synpcc7942_0643
Q31QJ6	Q31QJ6_SYNE7	Synpcc7942_0641
Q31QJ7	Q31QJ7_SYNE7	Synpcc7942_0640
Q31QK7	Q31QK7_SYNE7	Synpcc7942_0630
Q31QK8	Q31QK8_SYNE7	Synpcc7942_0629
Q31QL0	Q31QL0_SYNE7	Synpcc7942_0627
Q31QL2	Q31QL2_SYNE7	Synpcc7942_0625
Q31QL6	Q31QL6_SYNE7	Synpcc7942_0621
Q31QL7	Q31QL7_SYNE7	Synpcc7942_0620
Q31QL8	Q31QL8_SYNE7	Synpcc7942_0619
Q31QM0	Q31QM0_SYNE7	Synpcc7942_0617
Q31QM2	Q31QM2_SYNE7	Synpcc7942_0615
Q31QM3	Q31QM3_SYNE7	Synpcc7942_0614
Q31QM4	Q31QM4_SYNE7	Synpcc7942_0613
Q31QN0	Q31QN0_SYNE7	Synpcc7942_0607
Q31QN2	Q31QN2_SYNE7	Synpcc7942_0605
Q31QN5	Q31QN5_SYNE7	Synpcc7942_0602
Q31QN6	Q31QN6_SYNE7	Synpcc7942_0601
Q31QN8	Q31QN8_SYNE7	Synpcc7942_0599
Q31QN9	Q31QN9_SYNE7	Synpcc7942_0598
Q31QP1	Q31QP1_SYNE7	Synpcc7942_0596
Q31QP2	Q31QP2_SYNE7	Synpcc7942_0595
Q31QP3	Q31QP3_SYNE7	Synpcc7942_0594
Q31QP4	Q31QP4_SYNE7	Synpcc7942_0593
Q31QP8	Q31QP8_SYNE7	Synpcc7942_0589
Q31QQ1	Q31QQ1_SYNE7	Synpcc7942_0586
Q31QQ2	Q31QQ2_SYNE7	Synpcc7942_0585
Q31QQ5	Q31QQ5_SYNE7	Synpcc7942_0582
Q31QQ6	Q31QQ6_SYNE7	Synpcc7942_0581
Q31QR0	Q31QR0_SYNE7	Synpcc7942_0577
Q31QR2	Q31QR2_SYNE7	Synpcc7942_0575
Q31QR3	Q31QR3_SYNE7	Synpcc7942_0574
Q31QR4	Q31QR4_SYNE7	Synpcc7942_0573
Q31QR5	Q31QR5_SYNE7	Synpcc7942_0572
Q31QR6	Q31QR6_SYNE7	Synpcc7942_0571
Q31QR7	Q31QR7_SYNE7	Synpcc7942_0570
Q31QR9	Q31QR9_SYNE7	Synpcc7942_0568
Q31QS0	Q31QS0_SYNE7	Synpcc7942_0567
Q31QS1	Q31QS1_SYNE7	Synpcc7942_0566
Q31QS2	Q31QS2_SYNE7	Synpcc7942_0565
Q31QS3	Q31QS3_SYNE7	Synpcc7942_0564
Q31QS5	Q31QS5_SYNE7	Synpcc7942_0562
Q31QS6	Q31QS6_SYNE7	Synpcc7942_0561
Q31QS7	Q31QS7_SYNE7	Synpcc7942_0560
Q31QS9	Q31QS9_SYNE7	Synpcc7942_0558
Q31QT0	Q31QT0_SYNE7	Synpcc7942_0557
Q31QT1	Q31QT1_SYNE7	Synpcc7942_0556
Q31QT2	Q31QT2_SYNE7	Synpcc7942_0555
Q31QT4	Q31QT4_SYNE7	Synpcc7942_0553
Q31QT5	Q31QT5_SYNE7	Synpcc7942_0552
Q31QT6	Q31QT6_SYNE7	Synpcc7942_0551
Q31QT7	Q31QT7_SYNE7	Synpcc7942_0550
Q31QT8	Q31QT8_SYNE7	Synpcc7942_0549
Q31QT9	Q31QT9_SYNE7	Synpcc7942_0548
Q31QU0	Q31QU0_SYNE7	Synpcc7942_0547
Q31QU2	Q31QU2_SYNE7	Synpcc7942_0545
Q31QU3	Q31QU3_SYNE7	Synpcc7942_0544
Q31QU4	Q31QU4_SYNE7	Synpcc7942_0543
Q31QU6	Q31QU6_SYNE7	Synpcc7942_0541
Q31QU7	Q31QU7_SYNE7	Synpcc7942_0540
Q31QU8	Q31QU8_SYNE7	Synpcc7942_0539
Q31QV4	Q31QV4_SYNE7	Synpcc7942_0533
Q31QV5	Q31QV5_SYNE7	Synpcc7942_0532
Q31QV6	Q31QV6_SYNE7	Synpcc7942_0531
Q31QV9	Q31QV9_SYNE7	Synpcc7942_0528
Q31QW0	Q31QW0_SYNE7	Synpcc7942_0527
Q31QW1	Q31QW1_SYNE7	Synpcc7942_0526
Q31QW3	Q31QW3_SYNE7	Synpcc7942_0524
Q31QW4	Q31QW4_SYNE7	Synpcc7942_0523
Q31QW5	Q31QW5_SYNE7	Synpcc7942_0522
Q31QW6	Q31QW6_SYNE7	Synpcc7942_0521
Q31QW8	Q31QW8_SYNE7	Synpcc7942_0519
Q31QW9	Q31QW9_SYNE7	Synpcc7942_0518
Q31QX0	Q31QX0_SYNE7	Synpcc7942_0517
Q31QX1	Q31QX1_SYNE7	Synpcc7942_0516
Q31QX2	Q31QX2_SYNE7	Synpcc7942_0515
Q31QX3	Q31QX3_SYNE7	Synpcc7942_0514
Q31QX4	Q31QX4_SYNE7	Synpcc7942_0513
Q31QX5	Q31QX5_SYNE7	Synpcc7942_0512
Q31QX8	Q31QX8_SYNE7	Synpcc7942_0509
Q31QX9	Q31QX9_SYNE7	Synpcc7942_0508
Q31QY4	Q31QY4_SYNE7	Synpcc7942_0503
Q31QY5	Q31QY5_SYNE7	Synpcc7942_0502
Q31QY6	Q31QY6_SYNE7	Synpcc7942_0501
Q31QY7	Q31QY7_SYNE7	Synpcc7942_0500
Q31QY8	Q31QY8_SYNE7	Synpcc7942_0499
Q31QZ0	Q31QZ0_SYNE7	Synpcc7942_0497
Q31QZ1	Q31QZ1_SYNE7	Synpcc7942_0496
Q31QZ2	Q31QZ2_SYNE7	Synpcc7942_0495
Q31QZ3	Q31QZ3_SYNE7	Synpcc7942_0494
Q31QZ4	Q31QZ4_SYNE7	Synpcc7942_0493
Q31QZ6	Q31QZ6_SYNE7	Synpcc7942_0491
Q31QZ7	Q31QZ7_SYNE7	Synpcc7942_0490
Q31R01	Q31R01_SYNE7	Synpcc7942_0486
Q31R02	Q31R02_SYNE7	Synpcc7942_0485
Q31R03	Q31R03_SYNE7	Synpcc7942_0484
Q31R04	Q31R04_SYNE7	Synpcc7942_0483
Q31R05	Q31R05_SYNE7	Synpcc7942_0482
Q31R06	Q31R06_SYNE7	Synpcc7942_0481
Q31R07	Q31R07_SYNE7	Synpcc7942_0480
Q31R10	Q31R10_SYNE7	Synpcc7942_0477
Q31R11	Q31R11_SYNE7	Synpcc7942_0476
Q31R13	Q31R13_SYNE7	Synpcc7942_0474
Q31R14	Q31R14_SYNE7	Synpcc7942_0473
Q31R16	Q31R16_SYNE7	Synpcc7942_0471
Q31R17	Q31R17_SYNE7	Synpcc7942_0470
Q31R22	Q31R22_SYNE7	Synpcc7942_0465
Q31R24	Q31R24_SYNE7	Synpcc7942_0463
Q31R25	Q31R25_SYNE7	Synpcc7942_0462
Q31R34	Q31R34_SYNE7	Synpcc7942_0453
Q31R35	Q31R35_SYNE7	Synpcc7942_0452
Q31R48	Q31R48_SYNE7	Synpcc7942_0439
Q31R49	Q31R49_SYNE7	Synpcc7942_0438
Q31R52	Q31R52_SYNE7	Synpcc7942_0435
Q31R56	Q31R56_SYNE7	Synpcc7942_0431
Q31R58	Q31R58_SYNE7	Synpcc7942_0429
Q31R64	Q31R64_SYNE7	Synpcc7942_0423
Q31R65	Q31R65_SYNE7	Synpcc7942_0422
Q31R67	Q31R67_SYNE7	Synpcc7942_0420
Q31R69	Q31R69_SYNE7	Synpcc7942_0418
Q31R70	Q31R70_SYNE7	Synpcc7942_0417
Q31R71	Q31R71_SYNE7	Synpcc7942_0416
Q31R72	Q31R72_SYNE7	Synpcc7942_0415
Q31R73	Q31R73_SYNE7	Synpcc7942_0414
Q31R75	Q31R75_SYNE7	Synpcc7942_0412
Q31R77	Q31R77_SYNE7	Synpcc7942_0410
Q31R78	Q31R78_SYNE7	Synpcc7942_0409
Q31R81	Q31R81_SYNE7	Synpcc7942_0406
Q31R82	Q31R82_SYNE7	Synpcc7942_0405
Q31R84	Q31R84_SYNE7	Synpcc7942_0403
Q31R88	Q31R88_SYNE7	Synpcc7942_0399
Q31R89	Q31R89_SYNE7	Synpcc7942_0398
Q31R92	Q31R92_SYNE7	Synpcc7942_0395
Q31R94	Q31R94_SYNE7	Synpcc7942_0393
Q31R96	Q31R96_SYNE7	Synpcc7942_0391
Q31R97	Q31R97_SYNE7	Synpcc7942_0390
Q31R98	Q31R98_SYNE7	Synpcc7942_0389
Q31R99	Q31R99_SYNE7	Synpcc7942_0388
Q31RA3	Q31RA3_SYNE7	Synpcc7942_0384
Q31RA4	Q31RA4_SYNE7	Synpcc7942_0383
Q31RA5	Q31RA5_SYNE7	Synpcc7942_0382
